id1,code.1,description.1,id2,code.2,description.2,Weight
463,60701280128,"Aqua Star, Raw, Peeled, Tail-on Shrimp, 31-40 Count , 2 lb (Frozen)",227,67104060,"Applesauce with bananas, baby food, junior, Beech-Nut Stage 3 Apples and Bananas",0.6676005840363399
164,50554708961,"ROLO Chocolate Caramel Candy, 35.6 oz Bulk Bag",1674,19152,"Candies, ROLO Caramels in Milk Chocolate",0.6675657541599571
122,98021521020,Kraft Parmesan Grated Cheese (8 oz Shaker),5259,11710963,"Infant formula, ready-to-feed (Store Brand), Parents' Choice",0.6674603174603174
402,44990073518,DIGIORNO Pizzeria Primo Pepperoni Frozen Pizza on a Thin Hand-Tossed Style Crust,3690,27510675,"Double hamburger, from fast food, 2 large patties, third pound size patty",0.6669794520547945
463,60701280128,"Aqua Star, Raw, Peeled, Tail-on Shrimp, 31-40 Count , 2 lb (Frozen)",4932,27510575,"Hamburger, on white bun, 1 small patty, homemade, bun, NFS, junior patty",0.6669043670536208
477,66501603053,"Acme Smoked Fish Nova Salmon, 8 Oz",125,26301110,"Abalone, cooked, NS as to cooking method",0.6667647058823529
131,94090927249,"365 by WFM, Cheese String Mozzarella Organic 6 Count, 6 Ounce",611,76401020,"Beans, green string, baby food, junior, Beech-Nut Stage 3",0.6667146007094238
259,34159490112,Nellie's Free Range Eggs Extra Large- 12ct,5285,19300,Jellies,0.6666666666666666
330,98207907002,"El Burrito, Organic Soyrizo Meatless Soy Chorizo, 12 oz",441,3996,"Babyfood, Multigrain whole grain cereal, dry fortified",0.6666253175025104
423,13835981308,"G.H. Cretors Popcorn,The Mix, 7.5 Ounce",4620,93503000,"Gin, straight up or on the rocks",0.66638986013986
246,83391094476,"Amazon Brand - Happy Belly Cage-Free, Large, White Eggs, 1 Dozen",199,67203200,"Apple-banana juice, baby food, Beech-Nut, Earth's Best, Gerber",0.6661843528717546
518,18644295700,"Fage, Total 2% Yogurt, 35.3 Ounce",4070,4001,"Fat, beef tallow",0.6661616161616162
110,82246689252,"Amazon Brand - Happy Belly Strawberry Good Balance, Berry Flake Cereal, 11.2 Ounce",219,67501100,"Apples with ham, baby food, strained, Gerber Second Foods Simple Recipe",0.6659266575060117
270,13429631610,Large Hass Avocado,5408,58130020,Lasagna with meat and spinach,0.6659003831417625
484,81470670078,Large Hass Avocado,5408,58130020,Lasagna with meat and spinach,0.6659003831417625
80,79648831060,"Kerrygold Naturally Softer Pure Irish Butter, 8 oz",5328,41106150,"Kidney beans, from fast food / restaurant, red",0.6656521739130434
392,66515847759,CALIFORNIA PIZZA KITCHEN Signature Uncured Pepperoni Crispy Thin Crust Frozen Pizza 13.6 oz. Box,1790,11935,Catsup,0.665625
261,96376378778,"Jimmy Dean Simple Scrambles Meat Lovers, 5.35 oz.",5277,91402000,"Jam, preserve, all flavors, NS as to type",0.6656082113249
330,98207907002,"El Burrito, Organic Soyrizo Meatless Soy Chorizo, 12 oz",3926,31111000,"Egg, yolk only, cooked, NS as to fat",0.6653657262277951
110,82246689252,"Amazon Brand - Happy Belly Strawberry Good Balance, Berry Flake Cereal, 11.2 Ounce",207,67101010,"Apple-raspberry, baby food, strained, apple-blueberry, Earth's Best, Beech-Nut Stage 2, Gerber Second Foods",0.6651771730258755
120,35541551836,"Amazon Brand - Happy Belly Corn Flakes, 18 Ounce",4872,27220310,"Ham or pork and rice, no sauce",0.6647222222222221
114,86193594642,"Amazon Brand - Happy Belly Steel Cut Oats, 25 Ounce",165,42200600,"Almond paste, Marzipan paste",0.6643313847278041
108,60752107134,"Amazon Brand - Happy Belly Raisin Bran Cereal, 18.7 Ounce",227,67104060,"Applesauce with bananas, baby food, junior, Beech-Nut Stage 3 Apples and Bananas",0.6642669172932332
215,93716919651,COLLIDERS Twisted HEATH Refrigerated Dessert (2 ct Pack),7557,907043,"REDUCED SODIUM: Roast beef, deli style, prepackaged, sliced",0.6640839386602096
16,47198969588,"Krusteaz Wild Blueberry Muffin Mix - No Artificial Flavors, Colors or Preservatives - 17.1 OZ (Pack of 1)",4425,41480020,"Frozen dessert, non-dairy, non-dairy ice cream, tofu, nut or rice based, Tofutti, all flavors, NS as to form",0.6639169472502806
215,93716919651,COLLIDERS Twisted HEATH Refrigerated Dessert (2 ct Pack),3473,54328210,"Crackers, sandwich, cheese filled (Ritz), Crackerfuls, Ritz Bits",0.6632753759398496
391,93914360315,"Annie's Three Cheese Mini Frozen Pizza Bagels, 6.65 oz, 9 ct",6854,58109110,"Pizza, cheese, gluten-free thick crust, NS as to toppings, pan pizza",0.6631808278867102
332,92823343209,BOCA Original Vegan Veggie Burgers (4 ct Box),1204,51123010,"Bread, high protein, gluten bread, pre-sliced or not",0.6630769230769231
165,41555799531,"HERSHEY'S KISSES Milk Chocolate Candy, Individually Wrapped, 10.8 oz Share Bag",4998,22535,"HOT POCKETS, CROISSANT POCKETS Chicken, Broccoli, and Cheddar Stuffed Sandwich, frozen",0.6627310673822301
332,92823343209,BOCA Original Vegan Veggie Burgers (4 ct Box),1882,57344015,Cereal (Kellogg's Special K Fruit & Yogurt),0.662556909068537
154,52360091013,"HERSHEY'S Milk Chocolate Bars, 9.3 Ounce",4864,27220030,Ham and rice with mushroom sauce,0.6625
158,63739361306,"Jolly Rancher Gummies Fruit Flavored Candy, 28.8 Oz",5277,91402000,"Jam, preserve, all flavors, NS as to type",0.6624410739905718
413,26801881047,"Angie's BOOMCHICKAPOP Sweet and Salty Kettle Corn Popcorn, Gluten Free, Party Size 10 oz.",184,51187020,"Anisette toast, almond toast, Stella D'oro",0.661935567553545
345,10576093578,"Amazon Brand - Happy Belly Pecan Halves, 16 Ounce",6757,91736000,"Pineapple candy, Puerto Rican style, dulce de pina",0.6619047619047619
159,33924632870,"HERSHEY'S Halloween Chocolate Shapes Variety Mix (YORK Pumpkin, HERSHEY'S Cookies 'n' Creme Fangs, HERSHEY'S Tombstones, REESE'S Pumpkins, & REESE'S White Chocolate Ghosts) 85 pc. 43.8 oz.",4979,11514120,"Hot chocolate / Cocoa, made with dry mix and reduced fat milk, cocoa mix, NFS, Swiss Miss, Hershey's, Nestle's, Carnation, NS as to type of milk, 2% fat",0.6617280871424208
477,66501603053,"Acme Smoked Fish Nova Salmon, 8 Oz",2895,11511000,"Chocolate milk, NFS, NS as to milk or drink",0.661580553509418
109,33847514966,"Amazon Brand - Happy Belly Cinnamon Crunch Cereal, 12.2 Ounce",217,67113010,"Apples and pears, baby food, strained, Beech-Nut Stage 2",0.6615729898516783
122,98021521020,Kraft Parmesan Grated Cheese (8 oz Shaker),7353,71104040,"Potato, roasted, from fresh, peel eaten, NS as to fat, grilled",0.6615463389656937
16,47198969588,"Krusteaz Wild Blueberry Muffin Mix - No Artificial Flavors, Colors or Preservatives - 17.1 OZ (Pack of 1)",5314,11115400,"Kefir, NS as to fat content, fermented milk drink, plain, all flavors",0.6612905452035887
270,13429631610,Large Hass Avocado,5365,27430410,"Lamb or mutton stew with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy",0.661005291005291
484,81470670078,Large Hass Avocado,5365,27430410,"Lamb or mutton stew with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, gravy",0.661005291005291
400,22537858779,"DIGIORNO Pepperoni Frozen Pizza with Original Thin Crust, 22.1 oz.",3675,58163130,"Dirty rice, rice cooked with chicken giblets, cajun rice",0.6609906984906985
19,66385509339,"Annie's Organic Pancake and Waffle Mix, 26 oz Box",183,4609,"Animal fat, bacon grease",0.6609221466364323
149,48020515969,"HEALTH WARRIOR Chia Bars, Acai Berry, Gluten Free, Vegan",2108,8102,"Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry",0.6608669108669109
229,15774300165,"365 by WFM, Cranberries Dried Sweetened Organic, 8 Ounce",4392,75205200,"Fried green beans, battered or breaded",0.6607547093540302
16,47198969588,"Krusteaz Wild Blueberry Muffin Mix - No Artificial Flavors, Colors or Preservatives - 17.1 OZ (Pack of 1)",4202,58163380,"Flavored rice and pasta mixture, Rice-A-Roni, all flavors, Lipton / Knorr Rice and Sauce, all flavors",0.6606396353921106
143,94906962523,"365 by WFM, Mozzarella Shred, 16 Ounce",2257,14107010,"Cheese, Mozzarella, NFS, pizza cheese, cheese curds",0.6602262737453656
95,87940838654,"I Can't Believe It's Not Butter!, Light Buttery Spread, 15 oz",5707,27163010,"Meat with gravy, NS as to type of meat,",0.6601626236739933
467,32586041012,"Aqua Star, Raw, Easy-Peel, Shell-on Shrimp, 26-30 Count , 2 lb (Frozen)",230,67104080,"Applesauce with cherries, baby food, junior, Beech-Nut Stage 3 Apples and Cherries",0.6596766575060116
215,93716919651,COLLIDERS Twisted HEATH Refrigerated Dessert (2 ct Pack),1631,19249,"Candies, HERSHEY, REESESTICKS crispy wafers, peanut butter, milk chocolate",0.6595559845559844
151,78626198657,"365 by WFM, Cups Chocolate Dark Almond Butter Mini, 4.7 Ounce",8743,58151220,"Sushi roll tuna, NS as to rolled or topped, Maki or Temaki",0.6594749073550656
259,34159490112,Nellie's Free Range Eggs Extra Large- 12ct,5968,9191,"Nectarines, raw",0.6593362193362193
165,41555799531,"HERSHEY'S KISSES Milk Chocolate Candy, Individually Wrapped, 10.8 oz Share Bag",71,91302010,Honey,0.6592307692307693
242,95358149526,"Bob's Red Mill, Egg Substitute, 12 oz",1447,58100000,"Burrito, taco, or quesadilla with egg, breakfast burrito",0.6591698841698841
415,52460421175,"Bob's Red Mill Whole Yellow Popcorn, 30 Oz",673,27415150,"Beef chow mein or chop suey, no noodles",0.6587912087912088
116,53266711924,"Udi's Gluten Free Almond Butter Granola, 11 oz.",1260,51404020,"Bread, pumpernickel, toasted, with raisins, pre-sliced or not",0.6585314000033218
114,86193594642,"Amazon Brand - Happy Belly Steel Cut Oats, 25 Ounce",198,67404070,"Apple yogurt dessert, baby food, strained, Beech-Nut Stage 2",0.6584313725490195
233,32081016768,"365 by WFM, Fruit Freeze Dried Mango Slices, 1.2 Ounce",2508,27243000,"Chicken or turkey and rice, no sauce",0.658289241622575
233,32081016768,"365 by WFM, Fruit Freeze Dried Mango Slices, 1.2 Ounce",3582,53430200,"Crepe, fruit filled, any source",0.65801243758233
332,92823343209,BOCA Original Vegan Veggie Burgers (4 ct Box),1021,14064,"Beverages, Orange juice, light, No pulp",0.6579487179487178
122,98021521020,Kraft Parmesan Grated Cheese (8 oz Shaker),5407,22916,"Lasagna with meat & sauce, frozen entree",0.6579365079365077
131,94090927249,"365 by WFM, Cheese String Mozzarella Organic 6 Count, 6 Ounce",9387,76605000,"Vegetable and chicken, baby food, NS as to strained or junior",0.6574290918553213
391,93914360315,"Annie's Three Cheese Mini Frozen Pizza Bagels, 6.65 oz, 9 ct",2245,14120010,"Cheese, Mexican blend, Kraft Mexican Four Cheese, Sargento Mexican 4 Cheese",0.6574074074074072
402,44990073518,DIGIORNO Pizzeria Primo Pepperoni Frozen Pizza on a Thin Hand-Tossed Style Crust,3681,27510405,"Double cheeseburger, from fast food, 2 large patties, third pound size patty",0.6572716718266254
261,96376378778,"Jimmy Dean Simple Scrambles Meat Lovers, 5.35 oz.",5285,19300,Jellies,0.6571428571428571
116,53266711924,"Udi's Gluten Free Almond Butter Granola, 11 oz.",6699,53381070,"Pie, lemon meringue, individual size or tart",0.6568745970341715
116,53266711924,"Udi's Gluten Free Almond Butter Granola, 11 oz.",7057,22201220,"Pork steak or cutlet, fried, lean only eaten",0.6568745970341715
229,15774300165,"365 by WFM, Cranberries Dried Sweetened Organic, 8 Ounce",2390,24123110,"Chicken breast, stewed, skin eaten, braised, any source",0.6565406815406816
383,50435293413,"365 by WFM, Capers Non Pareil Organic, 2 Ounce",408,44074,"Babyfood, grape juice, no sugar, canned",0.6565005043265912
23,18040271029,"Krusteaz Almond Poppy Seed Muffin Mix, 17 Ounce",3582,53430200,"Crepe, fruit filled, any source",0.656274747901378
159,33924632870,"HERSHEY'S Halloween Chocolate Shapes Variety Mix (YORK Pumpkin, HERSHEY'S Cookies 'n' Creme Fangs, HERSHEY'S Tombstones, REESE'S Pumpkins, & REESE'S White Chocolate Ghosts) 85 pc. 43.8 oz.",4987,11514320,"Hot chocolate / Cocoa, made with no sugar added dry mix and whole milk, fat free, light, diet or sugar free, Swiss Miss, Hershey's, Nestle's, Carnation",0.6556300762823936
95,87940838654,"I Can't Believe It's Not Butter!, Light Buttery Spread, 15 oz",5034,13121300,"Ice cream sundae, hot fudge topping, chocolate sauce or syrup",0.6553494391716997
482,78849298043,"365 Everyday Value, Organic Peeled Baby Carrots, 1 lb",9048,25160130,"Tongue pot roast, Puerto Rican style, Lengua al caldero",0.6551450249563456
165,41555799531,"HERSHEY'S KISSES Milk Chocolate Candy, Individually Wrapped, 10.8 oz Share Bag",4937,58117510,"Hayacas, Puerto Rican style, Hallaca, hominy, pork or ham, and vegetables",0.6551375239242166
151,78626198657,"365 by WFM, Cups Chocolate Dark Almond Butter Mini, 4.7 Ounce",8435,58155410,"Soupy rice with chicken, Puerto Rican style, Asopao de pollo",0.6550735261450975
423,13835981308,"G.H. Cretors Popcorn,The Mix, 7.5 Ounce",4872,27220310,"Ham or pork and rice, no sauce",0.6550353028613898
198,69326848295,"Just Desserts Red Velvet Cupcake, 4.4 oz",5300,27460490,"Julienne salad, meat, cheese, eggs, vegetables, no dressing",0.6549500217296828
345,10576093578,"Amazon Brand - Happy Belly Pecan Halves, 16 Ounce",217,67113010,"Apples and pears, baby food, strained, Beech-Nut Stage 2",0.6548469387755103
227,40438973140,"Newman's Own Organic Prunes, 6 Oz",5968,9191,"Nectarines, raw",0.654141414141414
221,68570276940,NATIERRA Nature's All Foods Organic Freeze-Dried Mangoes | Non-GMO & Vegan| 1.5 Ounce,5965,16113,Natto,0.6541176470588236
229,15774300165,"365 by WFM, Cranberries Dried Sweetened Organic, 8 Ounce",1193,51107010,"Bread, French or Vienna, baguette, pre-sliced or not",0.6539907460960092
214,27483728857,COLLIDERS Twisted KIT KAT Refrigerated Dessert (2 ct Pack),1631,19249,"Candies, HERSHEY, REESESTICKS crispy wafers, peanut butter, milk chocolate",0.6538949378310185
166,39585564564,"DOVE PROMISES Dark Chocolate Candy Bag, 8.46 oz",6246,75440400,Pakora,0.6536643026004727
384,73165410173,"365 by WFM, Artichoke Quarters In Water, 14.1 Ounce",2508,27243000,"Chicken or turkey and rice, no sauce",0.6534633010292239
198,69326848295,"Just Desserts Red Velvet Cupcake, 4.4 oz",7461,77272010,"Puerto Rican pasteles, Pasteles de masa",0.6533000949667616
154,52360091013,"HERSHEY'S Milk Chocolate Bars, 9.3 Ounce",4872,27220310,"Ham or pork and rice, no sauce",0.6532142857142857
257,99248601553,"Jimmy Dean Simple Scrambles Bacon, 5.35 oz.",5297,75111800,"Jicama, raw, yambean",0.6530232558139535
415,52460421175,"Bob's Red Mill Whole Yellow Popcorn, 30 Oz",690,58402100,"Beef noodle soup, home recipe",0.6529556650246304
329,55550801974,BOCA Original Vegan Veggie Crumbles with Non-GMO Soy (12 oz Bag),1217,28397,"Bread, multi-grain (includes whole-grain)",0.6528963414634146
467,32586041012,"Aqua Star, Raw, Easy-Peel, Shell-on Shrimp, 26-30 Count , 2 lb (Frozen)",4932,27510575,"Hamburger, on white bun, 1 small patty, homemade, bun, NFS, junior patty",0.6528899321857068
140,34290623463,Kraft Shredded Mexican Style 4 Cheese Blend (16 oz Bag),5306,72119211,"Kale, fresh, cooked, no added fat, cooking spray",0.6526704545454545
163,89076292304,"HERSHEY'S SPECIAL DARK KISSES, Dark Chocolate Candy, 10 oz Bag",4998,22535,"HOT POCKETS, CROISSANT POCKETS Chicken, Broccoli, and Cheddar Stuffed Sandwich, frozen",0.6526109788316643
467,32586041012,"Aqua Star, Raw, Easy-Peel, Shell-on Shrimp, 26-30 Count , 2 lb (Frozen)",7092,10152,"Pork, cured, ham, whole, separable lean only, unheated",0.6524201324670807
243,24153476171,"365 Everyday Value, Cage-Free Non-GMO Large Brown Grade A Eggs, 12 ct",1201,51808000,"Bread, gluten free, Feather Light, pre-sliced or not",0.6520810107766628
214,27483728857,COLLIDERS Twisted KIT KAT Refrigerated Dessert (2 ct Pack),2028,8387,"Cereals ready-to-eat, KASHI HEART TO HEART, Honey Toasted Oat",0.6517249018379602
23,18040271029,"Krusteaz Almond Poppy Seed Muffin Mix, 17 Ounce",6578,89902050,"Pepper, for use on a sandwich, all kinds",0.6516548463356975
385,53824877695,"DIGIORNO Pepperoni Frozen Pizza with Rising Crust, 27.5 oz.",7786,77205110,"Ripe plantain fritters, Puerto Rican style, Pionono",0.6516469111184964
242,95358149526,"Bob's Red Mill, Egg Substitute, 12 oz",1470,11115100,"Buttermilk, low fat (1%), buttermilk, NS as to fat",0.6514261954261954
140,34290623463,Kraft Shredded Mexican Style 4 Cheese Blend (16 oz Bag),6996,22101320,"Pork chop, breaded or floured, fried, lean only eaten",0.6512946173323532
140,34290623463,Kraft Shredded Mexican Style 4 Cheese Blend (16 oz Bag),8647,27416400,"Stir fried beef and vegetables in soy sauce, Sukiyaki",0.6512946173323532
23,18040271029,"Krusteaz Almond Poppy Seed Muffin Mix, 17 Ounce",5318,58161321,"Kidney beans and brown rice, red",0.6512209864603482
423,13835981308,"G.H. Cretors Popcorn,The Mix, 7.5 Ounce",4638,58104260,"Gordita, sope, or chalupa with beans",0.6511984392419174
164,50554708961,"ROLO Chocolate Caramel Candy, 35.6 oz Bulk Bag",7854,91703070,Rolo,0.6510869565217392
383,50435293413,"365 by WFM, Capers Non Pareil Organic, 2 Ounce",333,3245,"Babyfood, dessert, custard pudding, vanilla, strained",0.6505149940752893
198,69326848295,"Just Desserts Red Velvet Cupcake, 4.4 oz",7581,36621,"Restaurant, Chinese, sweet and sour chicken",0.6503809141940657
482,78849298043,"365 Everyday Value, Organic Peeled Baby Carrots, 1 lb",7053,22201110,"Pork steak or cutlet, broiled or baked, lean and fat eaten",0.6503669714298759
402,44990073518,DIGIORNO Pizzeria Primo Pepperoni Frozen Pizza on a Thin Hand-Tossed Style Crust,6703,53305720,"Pie, lemon, not cream or meringue, individual size or tart",0.6503454389826362
131,94090927249,"365 by WFM, Cheese String Mozzarella Organic 6 Count, 6 Ounce",2245,14120010,"Cheese, Mexican blend, Kraft Mexican Four Cheese, Sargento Mexican 4 Cheese",0.6501166531023523
329,55550801974,BOCA Original Vegan Veggie Crumbles with Non-GMO Soy (12 oz Bag),611,76401020,"Beans, green string, baby food, junior, Beech-Nut Stage 3",0.6496141194331984
164,50554708961,"ROLO Chocolate Caramel Candy, 35.6 oz Bulk Bag",7828,51320070,"Roll, wheat or cracked wheat, hamburger bun",0.6493861042900476
95,87940838654,"I Can't Believe It's Not Butter!, Light Buttery Spread, 15 oz",5273,25221350,"Italian sausage, hot links, all meats / poultry",0.649132368329264
264,93538607854,Nellie's Free Range Eggs Large- 6ct,5968,9191,"Nectarines, raw",0.649062049062049
