upc_code,upc_description,aisle,ec_code,ec_description,dist
72963625985,CALIFORNIA PIZZA KITCHEN Margherita Crispy Thin Crust Frozen Pizza 15.5 oz. Box,pizza,14620300,"Topping from cheese pizza, cheese and tomato sauce from pizza crust of any thickness",0.31749243240216474
67300334945,"Old El Paso Flour Tortillas, 8 ct, 11 oz",bread,22201120,"Pork steak or cutlet, broiled or baked, lean only eaten",0.31792929292929306
74757398002,"Nellie's Free Range Large Eggs, 12 ct",eggs,92410620,"Soft drink, ginger ale, diet, sugar free",0.317985842985843
67300334945,"Old El Paso Flour Tortillas, 8 ct, 11 oz",bread,11400010,"Yogurt, Greek, NS as to type of milk or flavor",0.31810425432445066
66586943617,"Fresh Brand – Chocolate Cream Pie, 29 oz (Frozen)",desserts,58145112,"Macaroni or noodles with cheese, made from packaged mix",0.3182111121960747
87947984222,"Quaker Rice Cakes, Lightly Salted, 4.47 oz",rice cakes,24201030,"Turkey, light meat, skin eaten, any source",0.31825396825396834
77974698624,Organic Red Bell Pepper,vegetables,57407100,Cereal (General Mills Trix),0.3182564491174892
91445273218,"Ben & Jerry's Tonight Dough Ice Cream, 1 pt, 16 fl oz (Frozen)",ice cream,24198741,"Chicken tenders or strips, breaded, from fast food",0.3182795698924731
13429631610,Large Hass Avocado,fruit,43331,"Salad dressing, bacon and tomato",0.3182870370370371
81470670078,Large Hass Avocado,vegetables,43331,"Salad dressing, bacon and tomato",0.3182870370370371
72963625985,CALIFORNIA PIZZA KITCHEN Margherita Crispy Thin Crust Frozen Pizza 15.5 oz. Box,pizza,27111405,"Chili con carne with beans, from restaurant, fast food, other place",0.31830999713108166
49393502047,"Quaker Rice Crisps, Chocolate, 3.52 oz Bag (Packaging May Vary)",rice cakes,19270,"Ice creams, chocolate",0.31838624338624344
18040271029,"Krusteaz Almond Poppy Seed Muffin Mix, 17 Ounce",baking mixes,27251010,"Stewed salmon, Puerto Rican style, Salmon guisado",0.3184397163120568
67300334945,"Old El Paso Flour Tortillas, 8 ct, 11 oz",bread,53410100,"Cobbler, apple, fruit cobbler, NS as to type of fruit",0.31853380503144657
60752107134,"Amazon Brand - Happy Belly Raisin Bran Cereal, 18.7 Ounce",cereals,22701040,"Pork, spareribs, barbecued, with sauce, lean and fat eaten",0.31856221012300867
60752107134,"Amazon Brand - Happy Belly Raisin Bran Cereal, 18.7 Ounce",cereals,52220110,"Arepa Dominicana, Cornmeal bread, Dominican style",0.318589514078236
76803617466,"Brunswick Kippered Snacks, 3.53 oz",pickled,54319500,Rice paper,0.31862745098039225
25837932749,"Fiber 1 Oats and Chocolate Bar Value Pack, 14.1 oz, 10 ct",bars,72201221,"Broccoli, fresh, cooked, fat added, NS as to fat type",0.31867621096767074
71719770125,"Angie’s BOOMCHICKAPOP Sea Salt Microwave Popcorn, 3.29 Fresh-Pop Bowls, 13.16 Oz",popcorn,67501100,"Apples with ham, baby food, strained, Gerber Second Foods Simple Recipe",0.318677976952625
13429631610,Large Hass Avocado,fruit,14650190,Alfredo sauce with seafood,0.3188034188034189
81470670078,Large Hass Avocado,vegetables,14650190,Alfredo sauce with seafood,0.3188034188034189
91445273218,"Ben & Jerry's Tonight Dough Ice Cream, 1 pt, 16 fl oz (Frozen)",ice cream,27510261,"Cheeseburger, from fast food, 1 large patty, one third pound patty",0.31895568589116985
96376378778,"Jimmy Dean Simple Scrambles Meat Lovers, 5.35 oz.",eggs,32129990,"Egg omelet or scrambled egg, NS as to fat",0.3190253235440518
32437962036,"Duncan Hines Mug Cakes Blueberry Flavored Muffin Mix, 4 - 2.29 Oz Pouches",baking mixes,41102110,"Black beans, from canned, reduced sodium, with or without fat, NS as to meat",0.3190516880735579
60877586471,"King Arthur Gluten-Free Pancake Mix,15 oz",baking mixes,55801010,Funnel cake with sugar and fruit,0.3190666041275797
95004363616,"365 by WFM, Cheddar Sharp Bar, 8 Ounce",cheese,42279,"Babyfood, peas and brown rice",0.31916717080056456
91939168355,"Chobani Greek Yogurt, 0%, Raspberry, 5.3 oz",yogurt,11440050,"Spinach dip, yogurt based, greek yogurt based, regular or light",0.3192129006082495
71871072871,"Chobani Greek Yogurt, 0%, Blueberry, 5.3 oz",yogurt,24706010,"Turkey stick, baby food, Gerber Graduates",0.31948535914466425
55550801974,BOCA Original Vegan Veggie Crumbles with Non-GMO Soy (12 oz Bag),meat alternatives,58156410,"Rice with onions, Puerto Rican style, Arroz con cebollas",0.31953463203463206
14725148247,"Haagen-Dazs Coffee Ice Cream, 14 fl oz (Frozen)",ice cream,15019,"Fish, cod, Pacific, raw (may have been previously frozen)",0.31967774045041686
76097173463,"Van De Kamps, Alaskan Pollock Breaded Stick, 24.6oz.",seafood,19160,"Candies, MARS SNACKFOOD US, TWIX Caramel Cookie Bars",0.3198380566801621
78985491248,"Nature's Own Sugar Free 100% Whole Wheat 100% Whole Grain Bread, 16 oz",bread,27564100,"Frankfurter or hot dog sandwich, beef, plain, on whole grain white bread",0.31985874014175897
54478569154,"365 by WFM, Naan Tandoori Original, 12 Ounce",bread,3045,"Babyfood, dinner, macaroni and tomato and beef, junior",0.31986531986531985
76097173463,"Van De Kamps, Alaskan Pollock Breaded Stick, 24.6oz.",seafood,43550,"Babyfood, banana apple dessert, strained",0.31987179487179485
48981700723,"Betty Crocker Triple Berry Muffin Mix, 6.5 oz Box",baking mixes,25031,"Formulated bar, ZONE PERFECT CLASSIC CRUNCH BAR, mixed flavors",0.3198882530679765
32081016768,"365 by WFM, Fruit Freeze Dried Mango Slices, 1.2 Ounce",dried fruit,58421020,"Sopa de Fideo Aguada, Mexican style noodle soup, home recipe",0.3199488105992171
34290623463,Kraft Shredded Mexican Style 4 Cheese Blend (16 oz Bag),cheese,26303140,"Clams, coated, fried, baked, fried, NS as to coating",0.3199668752300331
99248601553,"Jimmy Dean Simple Scrambles Bacon, 5.35 oz.",eggs,71945020,"Yam buns; Puerto Rican style, Bunuelos de name",0.31999847788033975
77759926964,"Amazon Brand - Happy Belly Quick Cook Oats, 18 Ounce",cereals,71200120,"Potato chips, sour cream and onion flavored, regular or kettle cut",0.3202353202353202
39543393165,"Land O Lakes Unsalted Butter, 1 lb.",butter,51407020,"Bread, black, toasted, pre-sliced or not",0.3202380952380952
64668035225,"Fage Total Greek Yogurt, 2%, 7 oz",yogurt,11433990,"Yogurt, Greek, NS as to type of milk, fruit",0.32034296452901123
64668035225,"Fage Total Greek Yogurt, 2%, 7 oz",yogurt,11411390,"Yogurt, Greek, NS as to type of milk, plain",0.32034296452901123
40438973140,"Newman's Own Organic Prunes, 6 Oz",dried fruit,89902040,"Onions, for use on a sandwich",0.3203587600139324
55550801974,BOCA Original Vegan Veggie Crumbles with Non-GMO Soy (12 oz Bag),meat alternatives,75211031,"Cabbage, green, cooked with oil, NS as to color",0.32047872340425543
44001010178,Ben & Jerry's Ice Cream Mint Chocolate Cookie Non-GMO 16 oz,ice cream,44203,"Beverages, Cocktail mix, non-alcoholic, concentrated, frozen",0.3204988393991153
77759926964,"Amazon Brand - Happy Belly Quick Cook Oats, 18 Ounce",cereals,11461200,"Frozen yogurt sandwich, all flavors, prepackaged frozen yogurt cone",0.3205061454801128
58163176387,"Quaker Rice Cakes, Caramel, 6.5 Oz",rice cakes,8100,"Cereals, CREAM OF RICE, dry",0.3205726735138501
78985491248,"Nature's Own Sugar Free 100% Whole Wheat 100% Whole Grain Bread, 16 oz",bread,27564030,"Frankfurter or hot dog sandwich, NFS, plain, on whole wheat bread, whole grain bread",0.3206349206349207
39543393165,"Land O Lakes Unsalted Butter, 1 lb.",butter,56201990,"Millet, NS as to fat, all liquids",0.32067099567099566
55550801974,BOCA Original Vegan Veggie Crumbles with Non-GMO Soy (12 oz Bag),meat alternatives,32202090,"Egg and bacon on biscuit, Hardee's Bacon & Egg Biscuit",0.32068708728107953
95083477277,"Chobani Greek Yogurt, 0%, Strawberry, 5.3 oz",yogurt,1284,"Yogurt, Greek, strawberry, lowfat",0.3207070707070707
95083477277,"Chobani Greek Yogurt, 0%, Strawberry, 5.3 oz",yogurt,1285,"Yogurt, Greek, strawberry, nonfat",0.3207070707070707
35541551836,"Amazon Brand - Happy Belly Corn Flakes, 18 Ounce",cereals,77316010,"Stuffed cabbage, with meat, Puerto Rican style, Repollo relleno con carne",0.32074609273489996
27205506779,"Gorton's, Grilled Tilapia, 6.3 oz (Frozen)",seafood,41420380,"Yogurt, soy, all types and flavors",0.32080011491776206
87840766403,"Mezzetta Sweet Cherry Peppers, 16 Ounce",pickled,14033,"Beverages, ABBOTT, EAS whey protein powder",0.32082859669066577
55334594305,"Sun-Maid Yogurt Raisins, Vanilla, 3.05 lb",dried fruit,19202,"Puddings, vanilla, dry mix, instant",0.3211672473867597
93538607854,Nellie's Free Range Eggs Large- 6ct,eggs,57241000,Cereal (General Mills Cheerios Honey Nut),0.3211672473867597
60752107134,"Amazon Brand - Happy Belly Raisin Bran Cereal, 18.7 Ounce",cereals,22701050,"Pork, spareribs, barbecued, with sauce, lean only eaten",0.3212690817953976
83246507399,Sticky Fingers English Scone Mix Lemon Poppyseed 15oz,baking mixes,58155510,"Soupy rice mixture with chicken and potatoes, Puerto Rican style",0.32127962494247586
81795460329,"Baked Cravings Vanilla Cupcake In A Jar, 5.1 Oz",desserts,56201600,"Masa harina, cooked, Harina de maize con leche",0.3213119660445123
35541551836,"Amazon Brand - Happy Belly Corn Flakes, 18 Ounce",cereals,41602010,"Pea and ham soup, chunky style, canned or ready-to-serve",0.3213241436925647
34290623463,Kraft Shredded Mexican Style 4 Cheese Blend (16 oz Bag),cheese,25040,"Snacks, vegetable chips, made from garden vegetables",0.3213286713286715
54478569154,"365 by WFM, Naan Tandoori Original, 12 Ounce",bread,43546,"Babyfood, banana no tapioca, strained",0.3213408213408213
76097173463,"Van De Kamps, Alaskan Pollock Breaded Stick, 24.6oz.",seafood,41102080,"Black beans, from canned, no added fat",0.32146170715249667
21460655604,"365 Everyday Value, Organic Carrots, 1 lb Bag",vegetables,58117310,"Kibby, Puerto Rican style, beef and bulgur, Plato Arabe",0.3215033215033216
27205506779,"Gorton's, Grilled Tilapia, 6.3 oz (Frozen)",seafood,18350,"Rolls, hamburger or hotdog, plain",0.321628988295655
87840766403,"Mezzetta Sweet Cherry Peppers, 16 Ounce",pickled,58116210,"Meat pie, Puerto Rican style, Pastelon de carne",0.3216361919175922
10044791323,Organic Cucumber,vegetables,81301000,Garlic sauce,0.3217592592592593
71719770125,"Angie’s BOOMCHICKAPOP Sea Salt Microwave Popcorn, 3.29 Fresh-Pop Bowls, 13.16 Oz",popcorn,71801010,"Potato soup, cream of, prepared with milk, Vichyssoise soup, with macaroni",0.32178471575023293
26701403227,"Bisquick, Pancake and Baking Mix, 40 oz",baking mixes,41205070,"Hummus, plain, chickpea or garbanzo bean dip",0.3218725718725719
81795460329,"Baked Cravings Vanilla Cupcake In A Jar, 5.1 Oz",desserts,61122320,"Orange, canned, juice pack, mandarin, water pack, frozen",0.3220618034447822
50554708961,"ROLO Chocolate Caramel Candy, 35.6 oz Bulk Bag",chocolate candy,18096,"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",0.3220651115532789
26701403227,"Bisquick, Pancake and Baking Mix, 40 oz",baking mixes,53341000,"Pie, banana cream",0.3221216691804928
82657301871,Fuji Apple,fruit,91708000,"Fruit peel, candied",0.32214912280701746
82657301871,Fuji Apple,fruit,54319500,Rice paper,0.3222222222222223
42813925144,"365 by WFM, Cashews Organic, 10 Ounce",nuts and seeds,3014,"Babyfood, meat, chicken sticks, junior",0.3223837872960681
19533564723,"Chobani Greek Yogurt, 0%, Black Cherry, 5.3 oz",yogurt,25052,"Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar",0.322567287784679
22374075100,Navel Orange,fruit,14650160,Alfredo sauce,0.3226495726495727
32437962036,"Duncan Hines Mug Cakes Blueberry Flavored Muffin Mix, 4 - 2.29 Oz Pouches",baking mixes,27414200,"Beef with vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, mushroom sauce",0.3226568974469991
74645586082,Organic Garlic,vegetables,93301280,Singapore Sling,0.3230158730158731
91939168355,"Chobani Greek Yogurt, 0%, Raspberry, 5.3 oz",yogurt,22002100,"Pork, ground or patty, breaded, cooked",0.323045987060675
67703551996,Red Mango,fruit,28315,"Bread, cinnamon",0.3232804232804234
62855464371,"Babybel Cheese Mini, Original, 6 Count, 4.48 Oz",cheese,14553,"Beverages, Wine, non-alcoholic",0.32332545311268723
49393502047,"Quaker Rice Crisps, Chocolate, 3.52 oz Bag (Packaging May Vary)",rice cakes,58155910,"Rice with squid, Puerto Rican style, Arroz con calamares",0.32347282347282347
58163176387,"Quaker Rice Cakes, Caramel, 6.5 Oz",rice cakes,63137170,"Pear, canned, juice pack, water pack, frozen",0.32376936788701494
93538607854,Nellie's Free Range Eggs Large- 6ct,eggs,19300,Jellies,0.3238095238095239
34159490112,Nellie's Free Range Eggs Extra Large- 12ct,eggs,75205200,"Fried green beans, battered or breaded",0.32383040935672525
27206850124,"Haagen-Dazs, Vanilla Ice Cream 28 oz (Frozen)",ice cream,23203110,"Veal chop, broiled, lean and fat eaten",0.3239026685487665
50554708961,"ROLO Chocolate Caramel Candy, 35.6 oz Bulk Bag",chocolate candy,91304090,"Topping, chocolate flavored hazelnut spread, Nutella",0.3239561980796202
32437962036,"Duncan Hines Mug Cakes Blueberry Flavored Muffin Mix, 4 - 2.29 Oz Pouches",baking mixes,6417,"Soup, chicken gumbo, canned, prepared with equal volume water",0.3240823913965616
32437962036,"Duncan Hines Mug Cakes Blueberry Flavored Muffin Mix, 4 - 2.29 Oz Pouches",baking mixes,76605000,"Vegetable and chicken, baby food, NS as to strained or junior",0.3240823913965616
17283966432,"KIND Breakfast Bar, Peanut Butter, 1.8oz 4 Count, 7.1oz, 19913",bars,56205017,"Rice, brown, cooked, fat added, NS as to fat type",0.3241617573414808
49048030472,"Chobani Greek Yogurt, 2%, Mango, 5.3 oz",yogurt,3013,"Babyfood, meat, chicken, junior",0.3241742486903777
87840766403,"Mezzetta Sweet Cherry Peppers, 16 Ounce",pickled,75652050,"Vegetable beef soup with rice, home recipe",0.32417582417582425
32081016768,"365 by WFM, Fruit Freeze Dried Mango Slices, 1.2 Ounce",dried fruit,53420000,"Cream puff, eclair, custard or cream filled, NS as to icing",0.32421825159871176
25614676276,"Newman's Own Organic Raisins, 15 Oz",dried fruit,75117010,"Onions, green, raw, scallions, spring onions",0.32478354978354973
92229363591,Red Bell Pepper,vegetables,54319500,Rice paper,0.32539682539682546
17541761425,"Pete & Gerry's, Eggs Omega 3 Organic, 12 Count",eggs,32130170,"Egg omelet or scrambled egg, with cheese, no added fat",0.32556552411624873
52460421175,"Bob's Red Mill Whole Yellow Popcorn, 30 Oz",popcorn,27520510,"Pork barbecue sandwich or Sloppy Joe, on bun",0.32557138202299496
33847514966,"Amazon Brand - Happy Belly Cinnamon Crunch Cereal, 12.2 Ounce",cereals,28350210,"Clam chowder, NS as to Manhattan or New England style",0.32568177131663045
45622563457,Nature's Own 100% Whole Wheat Bread Loaf - 20 oz Bag,bread,27564110,"Frankfurter or hot dog sandwich, beef, plain, on multigrain bread",0.32596153846153864
14725148247,"Haagen-Dazs Coffee Ice Cream, 14 fl oz (Frozen)",ice cream,14410130,"Cheese, American, nonfat or fat free",0.3261229314420804
13835981308,"G.H. Cretors Popcorn,The Mix, 7.5 Ounce",popcorn,58403040,"Chicken or turkey noodle soup, home recipe",0.3265757231274473
34159490112,Nellie's Free Range Eggs Extra Large- 12ct,eggs,57339500,Cereal (Kellogg's Rice Krispies Treats Cereal),0.32664768806073163
89696182315,"Chobani Greek Yogurt, 0%, Vanilla, 5.3 oz",yogurt,1297,"Yogurt, Greek, vanilla, lowfat",0.32665207421304987
14725148247,"Haagen-Dazs Coffee Ice Cream, 14 fl oz (Frozen)",ice cream,8271,"Cereals ready-to-eat, GENERAL MILLS, COCOA PUFFS",0.3266757057432902
62855464371,"Babybel Cheese Mini, Original, 6 Count, 4.48 Oz",cheese,23110000,"Lamb, ribs, cooked, lean only eaten, mutton ribs",0.3266757057432902
36606570253,"Organic Cilantro, 1 Bunch",vegetables,81104020,"Margarine-oil blend, stick, light",0.32667729930887823
34159490112,Nellie's Free Range Eggs Extra Large- 12ct,eggs,99997800,Dark green vegetables as ingredient in omelet,0.32670304232804237
10576093578,"Amazon Brand - Happy Belly Pecan Halves, 16 Ounce",nuts and seeds,41602010,"Pea and ham soup, chunky style, canned or ready-to-serve",0.32670963122090946
92823343209,BOCA Original Vegan Veggie Burgers (4 ct Box),meat alternatives,99998130,Sauce as ingredient in hamburgers,0.32683242683242697
38441682259,"Red Baron, Classic Pepperoni Pizza, 20.60 oz (Frozen)",pizza,21227,"Pizza, meat and vegetable topping, rising crust, frozen, cooked",0.3271188978736148
49393502047,"Quaker Rice Crisps, Chocolate, 3.52 oz Bag (Packaging May Vary)",rice cakes,12130100,"Cream, heavy, whipping cream, NS as to heavy or light",0.3271188978736148
33847514966,"Amazon Brand - Happy Belly Cinnamon Crunch Cereal, 12.2 Ounce",cereals,93501000,"Brandy, applejack, cognac, Hennessy, straight up or on the rocks",0.327130768063145
19533564723,"Chobani Greek Yogurt, 0%, Black Cherry, 5.3 oz",yogurt,27246300,"Chicken or turkey cake, patty, or croquette",0.32734559319177625
45054597970,"Ball Park Hot Dog Buns, 8 count, 14oz",bread,4042,"Oil, peanut, salad or cooking",0.32736615926271107
32081016768,"365 by WFM, Fruit Freeze Dried Mango Slices, 1.2 Ounce",dried fruit,58155810,"Stewed rice, Puerto Rican style, red rice, Arroz guisado",0.3274911816578484
73218143879,"Ball Park Classic Burger Buns, 8 count, 15 oz",bread,25033,"Snacks, granola bar, KASHI TLC Bar, chewy, mixed flavors",0.32764550264550274
27715338384,"Ben & Jerry's half baked Ice Cream, 1 pt, 16 fl oz (Frozen)",ice cream,41102020,"Black beans, from dried, no added fat, frozen",0.327697188714138
48981700723,"Betty Crocker Triple Berry Muffin Mix, 6.5 oz Box",baking mixes,11433990,"Yogurt, Greek, NS as to type of milk, fruit",0.3277770586740687
14235309279,"Quaker Rice Cake Caramel Corn, 3.52 oz Bag",rice cakes,53102600,"Cake or cupcake, banana, without icing or filling",0.3280301367858972
49048030472,"Chobani Greek Yogurt, 2%, Mango, 5.3 oz",yogurt,19163,Chewing gum,0.3281662781662782
44323196306,"365 by WFM, Dates Pitted, 8 Ounce",dried fruit,41104080,"Pinto beans, from canned, no added fat",0.32817650186071246
26518133998,"Lightlife, Smart Dogs Jumbo, 13.5 Ounce",meat alternatives,58131100,"Ravioli, NS as to filling, no sauce",0.3282295482295482
33847514966,"Amazon Brand - Happy Belly Cinnamon Crunch Cereal, 12.2 Ounce",cereals,58302000,"Macaroni and cheese, diet frozen meal, Lean Cuisine Macaroni and Cheese",0.32832502757895277
